Review,Hasil Perbandingan
"['tutup', 'ya', 'tersisa', 'bentuman', 'kalo', 'pesen', 'mbah', 'jingkrak', 'dibuatkan', 'pesen', 'nasi', 'kotak', 'kateringan']",Negative
"['kondisinya', 'mengkhawatirkan', 'makanan', 'standar', 'steaknya', 'steak', 'jawa']",Negative
"['menu', 'makanannya', 'pendemi', 'covid', '']",Negative
"['makanan', 'standar', 'mahal']",Neutral
"['berubah', 'makanannya', 'udah', 'tradisional']",Negative
"['bersih', 'harganya', 'murah']",Neutral
"['kecewa', 'sesuai', 'espektasi']",Negative
"['harga', 'cenderung', 'mahal']",Neutral
"['dl', 'lg']",Negative
"['pesen', 'kwetiau', 'disajikan', 'berantakan', 'n', 'ham', 'dingin', 'manis', 'n', 'merica', 'menyesal', 'plus', 'mati', 'lampu', 'kasir', 'nyala', 'lampu', 'bakery', 'nyala', 'kipas', 'angin', 'pelanggan', 'ngga']",Negative
"['kali', 'kali', 'puas', 'kali', 'coba', 'menu', 'berbeda', 'kaget', 'minusnya', 'kwetiau', 'goreng', 'spesial', 'k', 'taunya', 'pakai', 'kwetiau', 'instan', 'mending', 'bikin', 'ga', '', 'lalat', 'ga', 'ditagih', 'lilin', 'ga', 'inisiatif', 'kasi', 'tau', 'emg', 'lalat', 'minimal', 'ad', 'inisiatif']",Negative
"['rumah', 'makan', 'legendaris', 'semarang', 'kangen', 'masakan', 'belanda', 'merapat', 'kesini', 'mengantar', 'saudara', 'kota', 'kangen', 'masakan', 'belanda', 'nasi', 'goreng', 'ham', 'salah', 'menu', 'dicari', 'e', 'krim', 'kue', 'kering', 'poofertjes', 'huzarensla', 'salad', 'daging', 'jarang', 'temukan', 'resto', 'sayangnya', 'dagingnya', 'kering', 'kera', 'anak', 'pesan', 'steak', 'kera', 'dagingnya']",Negative
"['rotinya', 'laler', 'besarnya', 'menjijikan', 'higienis']",Negative
"['wet', 'cakenyaa', 'mengandung', 'rhum', 'yaaa', 'sesuai', 'fatwa', 'mui', 'nomor', '', '', 'standarisasi', 'fatwa', 'halal', 'rhum', 'bahan', 'nonhalal', 'haram', 'alat', 'masaknya', 'menjual', 'steak', 'pork', 'just', 'info', 'muslim', 'kuliner', 'thanks']",Negative
"['tema', 'oriental']",Neutral
"['masakan', 'gak', 'enak', 'nasi', 'goreng', 'sp', 'mie', 'goreng', 'sp', 'kwetiau', 'goreng', 'sp', 'risoles', 'kekian', 'goreng', 'mahal', 'jus', 'strawberry', 'gak', 'enak', 'campuran', 'airnya', 'e', 'cream', 'enak', 'kue', 'tart', 'cokelat', 'lumayan', 'enak', 'manis', 'lembut', 'suasana', 'resto', 'konsepnya', 'jadul', 'ya', 'jadulnya', 'gelap', 'bau', 'bau', 'apek', 'kursi', 'sobeksobek']",Negative
['lumayan'],Neutral
['prose'],Neutral
"['makanan', 'didlm', 'komplek', 'harga', 'mahal', 'soto', 'kudu', 'n', 'tempe', 'biji', 'rb', 'minum', 'lho']",Neutral
['so'],Neutral
['lumayan'],Negative
"['pelayanan', 'banget']",Negative
['wae'],Neutral
"['masakan', 'e', 'sesuai', 'selera']",Negative
['parah'],Negative
"['parkirnya', 'susah']",Negative
"['', 'soto', 'mangkok', '', 'e', 'teh', '', 'tempe', '', 'sate', 'usus', '', 'biar', 'cepet', 'kaya', 'bozq']",Negative
"['ajah', 'harga', 'ngak', 'worthit', 'mending', 'makan', 'mall', 'dingin', 'harga', 'so', 'so']",Negative
"['enak', 'harga', 'sesuai', 'porsi']",Neutral
"['pelayanan', 'porsi', 'oke', 'tempatnya', 'panas', 'siangmenjelang', 'malam', 'kena', 'matahari']",Neutral
"['daging', 'alot']",Negative
"['mahal', 'porsinya', 'dikit', 'banget']",Neutral
"['bayar', 'pakai', 'debit', 'ditolak', 'rb', 'qris', 'dipaksa', 'beli', 'rb', 'usaha', 'cari', 'tunai', 'rb', 'susahnya', 'debit', 'rb', 'ketentuan', 'dr', 'bank', 'minimal', 'enaknya', 'ga', 'ribetnya', 'maksimal']",Negative
"['porsi', 'mahal']",Negative
"['kecocokan', 'pindang', 'subyektif', '', 'kecocokan', 'soto', 'subyektif', '']",Neutral
"['pelayanan', 'mohon', 'perhatian', 'tamu', 'tolong', 'mbake', 'welcome']",Negative
"['udah', 'porsi', 'sdikit', 'ga', 'enak', 'mahal', 'sisan']",Negative
"['harga', 'bersih', 'pelayanan', 'oke', 'soto', 'pindang', 'nasi', 'dicampur', 'rb', 'soto', 'pindang', 'dipisah', 'rb', 'olorotak', 'rb']",Neutral
"['ga', 'enak', 'du', 'pelayanannya', 'ga', 'ramah', 'pelayannya']",Negative
"['ayam', 'bakarnya', 'kering', 'kecap', 'layanan', 'baguscepat', 'suasana', 'rumah', 'makan']",Negative
"['kerjasama', 'ojol', 'kalo', 'nunggu', 'driver', 'dibuatin', 'lamaaaa']",Negative
"['pegawai', 'bad', 'attitude', 'kepuasaan', 'pelanggan', 'dr', 'masuk', 'sambutan', 'duduk', 'bergerombol', 'ngobrol', 'nada', 'kera', 'makanan', 'ucapan', 'terima', 'kasih', 'sooo', 'kepuasaan', 'pelanggan', 'resto', 'berkendala', 'pegawai']",Negative
"['ngeri', 'pelayananya']",Negative
"['rekonended', 'tempatnya', 'luas']",Negative
"['habis', 'makan', 'istri', 'muntaber', 'sampe', 'masuk', 'rumah', 'sakit', 'sambal', 'ngga', 'fresh']",Negative
['lumayan'],Neutral
"['musholla', 'semput', 'cewe', 'cowo', 'dicampur', 'bau', 'jorok', 'ga', 'betsih', 'gelap', 'ga', 'layak', 'jd', 'tujuan', 'pmberhentian', 'makan', 'musholla', 'bersih', 'luas', 'nyaman', 'ga', 'dicampur', 'ok']",Negative
"['this', 'place', 'got', 'alot', 'of', 'recommendation', 'but', 'the', 'food', 'taste', 'weird', 'and', 'the', 'service', 'is', 'very', 'low', 'the', 'furniture', 'also', 'look', 'worn', 'out', 'it', 'got', 'the', 'best', 'restaurant', 'award', 'for', '', 'but', 'maybe', 'after', 'that', 'something', 'change', 'when', 'we', 'were', 'there', 'there', 'only', '', 'other', 'people', 'in', 'the', 'restaurant', 'maybe', 'that', 'explain', 'the', 'local', 'people', 'enthusiasm', 'about', 'this', 'place']",Negative
"['makan', 'bawa', 'anak', 'udah', 'selesai', 'bayar', 'huja', 'deres', 'udah', 'bilang', 'masnya', 'numpang', 'neduh', 'motor', 'orang', 'mobil', 'dateng', 'disuruh', 'minggir', 'meja', 'makan', 'semoga', 'pelayanannya', 'diperbaiki', 'kalo', 'prioritas', 'pelanggan', 'khusus', 'mobil', 'ditulis', 'didepan', 'jujur', 'kecewa', 'beserta', 'istri']",Negative
"['nothing', 'special', 'just', 'another', 'ayam', 'goreng', 'enak', 'parkiran', 'gak', 'mudah', 'non', 'ac', '', 'potong', 'rb', 'mahal', 'murah', 'relatif', 'guy']",Negative
"['pembayaran', 'melayani', 'cashpadahal', 'udah', 'udah', 'pembayaran', 'non', 'cash']",Neutral
['mihilsikili'],Negative
"['type', 'seleraku', 'ayam', 'garing', 'super', 'basah', 'minyak']",Negative
"['rekomended', 'parkir', 'mobil', 'sulit', 'krn', 'lahan', 'parkir']",Negative
"['rameenee', 'poll', 'harap', 'antrii']",Negative
"['ayam', 'asin', 'banget']",Negative
"['penasaran', 'ramai', 'coba', 'menu', 'ayam', 'goreng', 'sop', 'buntut', 'terang', 'kaget', 'warna', 'ayam', 'keputihan', 'mentah', 'gorengnya', 'gurih', 'minyak', 'menempel', 'bumbu', 'sop', 'buntut', 'juara', 'enak']",Negative
"['ramai', 'dlu']",Neutral
"['makanan', 'sopnya', 'permanis', 'potongan', 'dagingnya', 'jgn', 'gede', 'tempatnya', 'diperluas', 'ngg', 'sumpet', 'kesan', 'pertamanya', 'pelanggan', 'merokok', 'makan', 'nyaman', 'sambalnya', 'lumayan', 'sambal', 'pedasnya', 'bijinya', 'diperhalus', 'gilingmya']",Neutral
"['is', 'it', 'worth', 'queuing', 'so', 'long', 'and', 'with', 'unfriendly', 'service', 'is', 'it', 'worth', 'the', 'taste', 'of', 'the', 'food', 'imho', 'is', 'no']",Negative
"['rame', 'banget', 'antri', 'legend', 'makanannya', 'b', 'aja', 'ayamnya', 'super', 'oily', 'ga', 'tasty', 'minyak', 'doang', 'extremely', 'overrated']",Negative
"['mahal', 'gak', 'ayam', 'asin', 'kuah', 'sop', 'sayur', 'doang']",Negative
"['ayam', 'sopnya', 'hambar', 'porsi', 'ayam', 'bulu', 'bulu', 'ayamnya']",Negative
"['warga', 'lokal', 'kali', 'makan', 'ayamnya', 'enak', 'empuk', 'trs', 'sopnya', 'juara', 'kali', 'kecewa', 'pelayanannya', 'komplain', 'tumben', 'ayamnya', 'alot', 'eh', 'si', 'masnya', 'ya', 'rejekinya', 'mbaknya', 'dpt', 'alot', 'ayamnya', 'betul²', 'alot', 'tau', 'tempatresto', 'menerima', 'komplaintidak', 'istri', 'dipandang', 'sebelah', 'mata', 'tolong', 'sop', 'pelayanan', 'dibenahi']",Negative
"['beli', 'gongso', 'mahal', 'cuy', 'dagingnya', 'dkit']",Neutral
['pa'],Neutral
"['cumi', '', 'ler', 'ewu', 'sekian', 'terima']",Negative
"['murah', 'cocok', 'lidah', 'lauk', 'beragam']",Neutral
['mahal'],Negative
"['pricey', 'makan', 'nasi', '', 'lauk', 'cumi', 'minum', 'rb', 'gak', 'kesana', 'cumi', 'dikit', 'dpt', 'biji', 'uda', 'gt', 'nasi', 'berkuah', 'hitam', 'dr', 'cumi', 'mestinya', 'jgn', 'kuah', 'in', 'gilo']",Negative
"['pilihan', 'menu']",Neutral
"['aneka', 'masakan', 'jawa']",Neutral
"['panas', 'bangetkurang', 'bersih']",Negative
"['', 'berturutturut', 'warung', 'pricey', 'nasi', '', 'sambel', 'panggangoseng', 'daun', 'kateses', 'teh', 'tawarudang', '', 'ekor', 'rp', '', '', 'beli', 'nasi', '', 'sambel', 'panggang', 'kerang', 'oseng', 'kacang', 'gimbal', 'udang', 'rp', '', 'lumayan', 'enak', 'kelas', 'warteg', 'harga', 'mahal']",Negative
"['hidangan', 'disajikan', 'ga', 'fresh', 'the', 'wajankok', 'kaya', 'diangetin', 'aja', 'ya', 'ayamnya', 'sambelnya', 'pelit']",Negative
"['pesen', 'cumi', 'goreng', 'tepung', 'amis', 'banget']",Negative
"['pesan', '', 'ayam', 'ayam', 'basi', 'bener', 'bau', 'busuk', 'td', 'pa', 'dibuka', '', 'ayam', 'tolong', 'diperbaiki', 'kualitasnya']",Negative
"['sebenernya', 'udah', 'beli', 'ayam', 'goreng', 'makanan', 'oke', 'ya', 'minggu', 'beli', 'sayur', 'asem', 'dibawa', 'pulang', 'mbak', 'juteknya', 'ampun', 'mukanya', 'cemberut', 'nanya', 'beli', 'nadanya', 'ga', 'enak', 'ky', 'ogahan', 'ga', 'ramah']",Negative
"['jorok', 'd', 'ruang', 'ac', 'sampah', 'rokok', 'gitu', 'd', 'perhatikan', 'lg', 'kebersihan', 'area', 'toilet', 'cuci', 'tangan']",Negative
"['pelayanan', 'buruk', 'suasana', 'menyenangkan']",Negative
"['le', 'talking', 'kerja', 'pa', 'rame', 'pelanggan', 'standby', 'manggil', 'suara', 'kalah', 'kenceng', 'suara', 'rumpiannya', 'manner', 'pelayannya', 'diperbaiki', 'kritik', 'jelas²', 'salah']",Negative
"['food', 'price', 'are', 'ok', 'pelayan', 'ramah', 'disayangkan', 'tukang', 'parkir', 'kasar', 'ajar', 'kembalian', 'kasi', 'uang', 'rb', 'rata', 'parkir', 'rb', 'dibalas', 'nada', 'enak', 'parkir', 'yo', 'ewu', 'nyelonong', 'pergi', 'bawa', 'uang', 'memarkir', 'sm']",Negative
"['google', 'map', 'tulisanya', 'bukajalan', 'dr', 'kota', 'tutup']",Neutral
"['driver', 'orderan', 'orang', 'minta', 'dikasih', 'ruang', 'tunggu', 'driver', 'berdiri', 'didepan', 'pintu', 'mengharap', 'pesanan', 'cepat', 'orang', 'minta', 'nunggu', 'didepan', 'pintu']",Negative
['lumayan'],Neutral
['aja'],Neutral
"['sayur', 'asemnya', 'enak', 'ayam', 'goreng', 'kremes']",Neutral
"['porsi', 'iso']",Neutral
"['jam', '', 'orang', 'makan', 'udah', 'diberesin', 'tisu', 'sambal', 'bersih', 'makan', 'terganggu', 'serasa', 'digesa']",Negative
"['selera', 'ya', 'keluarga', 'ayamnya', 'bumbu', 'kari', 'cocok', 'harga', 'standard', 'standard']",Negative
"['pelayanan', 'pesanan', 'datangnya', 'salah']",Negative
"['makanan', 'spesial']",Negative
"['menu', 'makanan', 'komplit', 'enak', 'mushola', 'kamar', 'karyawantidak', 'rapi', 'bersih', 'parkiran', 'kecewa', 'karyawan', 'karsirnya', 'jutek', 'galak', 'komunikasi', 'pelanggan', 'dimohon', 'ownernya', 'membenahi', 'karyawannya']",Negative
"['parkir', 'kuarang', 'luawas']",Neutral
"['barusan', 'makan', 'kasirnya', 'nyenengin', 'ramai', 'rombongan', '', 'sebenernya', 'pesenan', 'salah', 'pesen', 'teh', 'manis', 'kluarnya', 'teh', 'tawar', 'komplain', 'td', 'pramuka', 'sibuk', 'ya', 'sdhlah', 'selesai', 'bayar', 'kekasir', 'meja', 'no', 'harga', 'teh', 'manis', 'teh', 'tawar', 'samakah', 'mb', 'lgsg', 'sodori', 'billing', 'liat', 'wajah', 'suara', 'jujur', 'pengen', 'nglempar', 'uang', 'mukanya', 'gak', 'sadar', 'sikapnya', 'merugi', 'restonya', 'he', 'mbanya', 'kasir', 'berhijab', 'berkacamata', 'sopan', 'pelagan', '']",Negative
['lumayan'],Neutral
"['packagingnya', 'pliss', 'perbaikin', 'masak', 'bubur', 'ayam', 'take', 'wadahnya', 'plastik', 'bening', 'kiloan', 'kedai', 'beringin', 'resto', 'ternama', 'tolong', 'packingnya', 'baikan', 'buryam', 'pkl', 'aja', 'pakai', 'wadah', 'higienisstrofoam', 'minimal', 'mika', 'laaa', 'cup', 'jus', 'cup', 'esteh', 'perhatikan', 'sungguh', 'sulit', 'dipercaya', 'hbis', 'take', 'away', 'makanan', 'kedai', 'beringin']",Negative
"['acnya', 'paaanass']",Negative
"['makanan', 'enak', 'pelayanan', 'konsumen', 'bintang', '', 'menumpahkan', 'kuah', 'kta', 'maaf', 'menyerahkan', 'makanan', 'konsumen', 'anak', 'fail', 'pelayanannya']",Negative
"['makanan', 'cuman', 'pelayanan', 'tigkatin', 'dikit', 'makanan', 'duluan', 'gelas', 'e', 'jeruk', 'aja', 'nunggu', 'sampe', 'menit']",Negative
"['makanannya', 'enak', 'tukang', 'parkirnya', 'ngeselin', 'duitnya', 'ngga', 'kerja', 'susahnya']",Negative
"['too', 'big', 'too', 'crowded', 'not', 'recommend', 'for', 'people', 'who', 'have', 'special', 'request', 'such', 'a', 'allergic', 'to', 'any', 'of', 'the', 'ingredient', 'they', 'wont', 'just', 'listen', 'and', 'didnt', 'do', 'it', 'for', 'you', 'after', 'they', 'said', 'they', 'understood', 'the', 'food', 'also', 'taking', 'so', 'long', 'and', 'wrong', 'order', 'numerous', 'time']",Negative
"['membantu', 'non', 'halal', 'karna', 'menu', 'babi', 'pencucian', 'alat', 'makan', 'sesuai', 'syariat', 'memberitahu', 'karna', 'menemukan', 'customer', 'mantan', 'karyawan', 'bicara', 'seadanya']",Negative
"['dlu', 'udah', 'langganan', 'makan', '', 'september', '', 'mengecewakan', 'restoran', 'lalat', 'pengunjung', 'nyaman', 'pesan', 'bbrp', 'makanan', 'sharing', 'sekeluarga', 'coba', 'sapo', 'seafoodnya', 'wortelnya', 'basi', 'bahannya', 'basi', 'jamur', 'ayam', 'bejonya', 'ortu', 'pesan', 'e', 'putri', 'salju', 'krn', 'dasarnya', 'jualan', 'e', 'jelly', 'basitdk', 'layak', 'jual', 'komplain', 'manajer', 'blgnya', 'sapo', 'mmg', 'standarnya', 'gtu', 'e', 'putri', 'salju', 'basi', 'pa', 'kasir', 'dicancel', 'wkwkwk', 'mmg', 'basi', 'lbh', 'diakui', 'aja', 'maaf', 'lbh', 'respect', 'makanan', 'spt', 'mie', 'goreng', 'ayam', 'panggang', 'gandum', 'oke', 'ga', 'seenak', 'dlu', 'rekomen', 'sapi', 'lada', 'hitam', 'semoga', 'kritik', 'saran', 'diterima', 'dijadikan', 'pelajaran', 'dikemudian']",Negative
"['sapo', 'basi', 'ruangan', 'berlalat', 'jelly', 'e', 'basi', 'komplain', 'jawabannya', 'standar', 'standarnya', 'basi', 'downgrade', 'enak', 'skrg', 'gini']",Negative
"['makanannya', 'standart', 'suasana', 'lingkungan', 'ramai', 'pelayanannya', 'standart']",Neutral
['к'],Negative
"['orang', 'db', 'nawarin', 'maksa', 'ditolak', 'udah', 'an']",Negative
"['non', 'halal']",Negative
"['menu', 'standart']",Neutral
"['ramai', 'gerah', 'ruangan', 'terkadang', 'full', 'pengunjung']",Neutral
"['dapur', 'dipisah', 'muslim', 'preventif', 'aja', 'menjual', 'pork']",Neutral
"['kedai', 'menjual', 'menu', 'babi', 'halal', 'umat', 'muslim', 'sayang', 'menginformasikan', 'pengunjung', 'jelasjelas', 'memakai', 'hijab', 'paham', 'situasi', 'daftar', 'menu', 'dicantumkan', 'pilihan', 'menu', 'babi', 'samar', 'resiko', 'muslim', 'makan', 'kedai', 'bercampurnya', 'peralatan', 'masak', 'peralatan', 'makan', 'menu', 'babi', 'mohon', 'informasi', 'terkait', 'kehalalan', 'pengunjung', 'muslim']",Negative
['sni'],Neutral
"['resto', 'konsep', 'taman', 'desain', 'apik', 'tempatnya', 'mumpuni', 'menampung', 'acara', 'keluarga', 'reservasi', 'makanannya', 'enak', 'service', 'level', 'penyajiannya']",Neutral
"['pesen', 'makan', 'bukber', 'jauh', 'sampe', 'jam', '', 'makanan']",Neutral
"['makan', 'masuk', 'omah', 'pincuk', 'gubuk', 'makan', 'jalur', 'taman', 'hijau', 'suara', 'air', 'menambah', 'ketenangan']",Neutral
"['lokasinya', 'pinggir', 'jalan', 'mengikuti', 'map', 'biar', 'tujuannya', 'harga', 'variasi', 'makanan', 'beragam', 'rb', 'menu', 'paketan', 'satuan']",Neutral
"['omah', 'pincuk', 'suasana', 'pedesaan', 'sunda', 'menu', 'masakan', 'indonesia', 'standar']",Neutral
"['so', 'sorry', 'pelayanannya', 'lamaaa', 'dipesen', 'gt', 'ga', 'include', 'sambel', 'pdhl', 'pesen', 'bykk', 'sambel', 'hrus', 'beli', 'menurutku', 'hrganya', 'pricey', 'waitersnya', 'kepoan', 'menghargai', 'customer', 'menganggap', 'customer']",Negative
"['tempatnya', 'nyaman', 'makanannya', 'enak', 'pelayanannya', 'kasian', 'kerepotan']",Neutral
"['pa', 'makan', 'tikus', 'gede', 'tangga']",Neutral
"['parah', 'jam', '', 'sore', 'smpe', 'jam', '', 'makanan', 'keluaraer', 'e', 'batu', 'kering', 'dipesen', 'cuman', '', 'menu', 'direkomendasikan', 'makan', 'keluarga']",Negative
"['tempatnya', 'lumayan', 'nyaman', 'makanannya', 'aja', 'kecewa', 'krn', 'makanan', 'pesan', 'higienis', 'krn', 'helai', 'rambut', 'makanannya']",Negative
"['sungguh', 'kecewa', 'sdh', 'wkt', 'berbuka', 'minuman', 'blm', 'dtng', 'makanan', '', 'jam', 'disajikan', 'dlm', 'dingin', 'menu', 'dipesan', 'sesuai', 'pesanan', 'tlng', 'ditingkatkan', 'pelayanannya']",Negative
"['pelayanan', 'bngt', 'preparesdh', 'azan', 'maghrib', 'satupun', 'minuman', 'blm', 'disajikan', 'booking', 'alasannya', 'dlm', 'prose', 'sdh', 'berbuka', 'puasa']",Negative
"['mengecewakan', 'banget', 'bukber', 'pelayanan', 'banget', 'sumpah', 'ga', 'tau', 'efek', 'gimana', 'makanan', 'sampe', 'udah', 'adzan', 'minuman', 'tersedia', 'makanan', 'udah', 'dingin', 'bener', 'kecewa', 'makan', 'ga', 'recomended', 'banget', 'pokok', 'pantes', 'aja', 'sepi', 'pelayanan', 'ga', 'sesuai', 'spec', 'banget']",Negative
"['pelayanan', 'booking', 'pesen', 'makanan', 'buka', 'ehhh', 'dtg', 'buka']",Neutral
"['pricey', 'kualitas', 'makanan', 'aja', 'jorok', 'pa', 'makan', 'kaki', 'gw', 'dilewatin', 'tikus', 'pelayanan', 'so', 'rude', 'ya', 'pengen', 'duduk', 'udah', 'disodorin', 'billing', 'trs', 'pembayaran', 'disamperin', 'meja', 'maksa', 'bisanya', 'pake', 'debit', 'bca', 'doang', 'dibayar', 'cash', 'kembaliannya', 'terserah', 'lo', 'mbak']",Negative
"['maksa', 'bangettttt', 'tempatnya', 'wkwk', 'kl', 'emg', 'udah', 'ga', 'gausa', 'nerima', 'pelanggan', 'sampe', 'ditaro', 'pinggir', 'jalan', 'berasa', 'kondangan', 'wkwk', 'pake', 'mati', 'lampu', 'trs', 'ngeles', 'krn', 'pln', 'mati', 'wkwk', 'makanannya', 'aja', 'harganya', 'mahal', 'wkwk', 'parah', 'battt']",Negative
"['syahduuu', 'kesini', 'berkesan', 'banget', 'sesuai', 'slogannya', 'perut', 'kenyang', 'bawa', 'pulang', 'kenangan']",Neutral
"['mengecewakan', 'booking', 'dp', 'h', 'last', 'minute', 'dikabarin', 'kalo', 'udah', 'penuh', 'tempatnya', 'keluarga', 'kumpul']",Negative
"['lokasinya', 'nyaman', 'banget', 'enak', 'tempe', 'mendoannya', 'panas', 'trs', 'coffee', 'jga', 'all']",Neutral
"['makanan', 'aj', 'harga', 'mahal', 'jual', 'nama', 'parkir', 'mobil', 'sempit']",Neutral
"['mampir', 'makan', 'malam', 'tempatnya', 'strategis', 'pinggir', 'jalan', 'raya', 'utama', 'mudah', 'ditemukan', 'sayang', 'menu', 'habis', 'ga', 'pilih', 'makanan', 'standar', 'aja', 'pelayanan', 'bagus', 'asyik', 'duduk', 'saung', 'piring', 'gelas', 'angkut', 'waiter', 'ngusir']",Negative
"['parah', 'banget', 'mengecewakan', 'rumah', 'makan', 'cari', 'untung', 'aja', 'ayam', 'taliwang', 'harga', 'pa', 'kluar', 'anak', 'ayam', 'seukuran', 'burung', 'dara']",Negative
"['kali', 'buka', 'puasa', 'pelayannya', 'jutek', 'bgtmasih', 'jam', 'jam', 'malam', 'aja', 'sesi', 'poto', 'team', 'makanan', 'abis', 'diangkut', 'main', 'dirapihinbsemuagak', 'sopan', 'pelayannyamalam', 'gak', 'bangt', 'bukber', 'dsnaw', 'kehausan']",Neutral
"['piring', 'belatungnya', 'complaint', 'diganti', 'piring', 'kotor', 'jugaparah', 'hidangannya', 'ditaro', 'lantai', 'samping', 'cuci', 'piring', 'parah', 'kotor']",Negative
"['pengin', 'cobain', 'fuyunghai', 'tepung', 'terigu', 'tekstur', 'kera', 'ky', 'gorengan', 'kemaren', 'pengin', 'makan', 'lumpia', 'udang', 'lumpia', 'ayam', 'tepung', 'kera']",Negative
"['skala', '', 'buruk', 'sd', 'skala', '', 'bagus', 'so', 'here', 'we', 'go', '', 'pelayanan', '']",Neutral
"['pesan', 'ayam', 'nanking', 'fuyunghai', 'lumpia', 'udang', 'tepungnya', 'tebel', 'banget', 'kera', 'ga', 'digigit', 'pelayannya', 'pakai', 'masker', 'melayani', 'tamu', 'toilet', 'jorok', 'kotor']",Negative
"['makanan', 'lumayan', 'wkt', 'makan', 'dibatasi', '', 'jam', 'dlm', 'kondisi', 'sepi', 'tamu', 'cm', 'aja', 'bikin', 'makan', 'gak', 'nafsu', 'no', 'dine', 'in', 'aja', 'drpd', 'dibatasi']",Negative
"['resto', 'representatif', 'makananmuniman', 'bervariasi', 'saung', 'lesehan', 'harga', 'parkir', 'luas']",Neutral
"['tgl', '', 'juni', '', 'keluarga', 'acara', 'bukber', 'omah', 'pincuk', 'sdh', 'reseverd', 'jam', '', 'pagi', '', 'org', 'omah', 'pincuk', 'menyarankan', 'pesan', 'menu', 'alasan', 'takut', 'keluarga', 'pesan', 'paket', 'pincuk']",Neutral
"['harga', 'mahal', 'sesuaidg', 'makanannyamakanannya', 'dihidangkan', 'selesai', 'makan', 'datang', 'nyamuk', 'selesai', 'tamu', 'jam', 'makan', 'siang']",Negative
"['ikan', 'bakarnya', 'garing', 'banget', 'menunya', 'booking', 'menu', 'h', 'pa', 'h', 'zonk', 'kecewa', 'pelayanannya', 'lambat', 'banget']",Negative
"['tempatnya', 'luas', 'reswv', 'dlu', 'menunya', 'lengkap', 'masakan', 'jawa', 'jusnya', 'encer', 'banget', 'harga', 'standart']",Neutral
"['tempatnya', 'bagus', 'sempit', 'kmarin', 'buka', 'disana', 'acara', 'ulangtahun', 'acara', 'orang', 'leluasa', 'masuk', 'resto', 'sekedar', 'mushola', 'orang', 'disitu']",Negative
"['makanannya', 'relatif', 'mahal', 'oke', 'lembab', 'solatnya']",Negative
"['mati', 'lampu', 'nungguin', 'makanan', 'dtng', 'ngga', 'maaf', 'rekomen', 'bukber', 'kecewa']",Negative
"['makanan', 'porsinya', 'lumayan', 'tempatnya', 'gerahngga', 'kipas', 'anginpenyejuk', 'udara', 'parkiranpun', 'sempit']",Negative
"['bukber', 'rame', 'sempit', 'overcapacity', 'makanan', 'minuman', 'standard', 'aja']",Neutral
"['makanannya', 'ga', 'mateng', 'pesen', 'nasi', 'goreng', 'istimewa', 'atw', 'spesial', 'pakai', 'ayamayamnya', 'ga', 'matang', 'bawa', 'mobil', 'susah', 'parkir', 'toilet', '', 'overallcoba', 'aja']",Negative
"['harga', 'mahal', 'standar', 'aja', 'tempatnya', 'sempit', 'pelayanan', 'ga', 'ga', 'recomended', 'tempatnya']",Negative
"['udah', 'booking', '', 'org', 'bukber', 'trus', 'smpe', 'kursi', '', 'org', 'udah', 'komplein', 'sgl', 'macem', 'bla', 'bla', 'bla', 'ttep', 'nggak', 'kursi', 'lg', 'kosong', 'duduk', 'dempet', 'an', 'gak', 'nyaman']",Negative
"['waitersnya', 'sopan', 'trs', 'jga', 'jutek', 'gya', 'sombong', 'cra', 'mymbut', 'tmu', 'aj', 'dwh', 'pokoknya', 'pelayanan', 'diresto', 'jelek', 'banget']",Negative
"['makanannya', 'enak', 'mahalkaryawannya', 'galak', 'sopan', 'dijadikan', 'refernsi', 'makan', 'beef', 'teriyaki', 'alottfuyunghai', 'tepung', 'ajalumpia', 'udangnya', 'tepung', 'rekomen', 'pokoknya']",Negative
