Review,Hasil Perbandingan
"['selesai', 'makan', 'ditempat', 'pesan', 'sate', 'dibungkus', 'krn', 'dibawa', 'jakarta', 'pa', 'dbungkus', 'si', 'bapak', 'nusukin', 'sate', 'kasir', 'bingung', 'terkesan', 'kyk', 'ga', 'serius', 'pdhal', 'pesan', 'sate', 'dbungkus', 'dihadapan']",Negative
"['kasir', 'bertanggung', 'tunggu', 'jam', 'bilangnya', 'orderkan', 'pa', 'cek', 'orderannya', 'payah', 'alasan', 'print', 'error', 'ngecek']",Negative
"['masakannya', 'enak', 'lokasinya', 'susah']",Negative
"['pelayanan', 'ga', 'memuaskan', 'masak', 'bayar', 'udah', 'bilang', 'waiter', 'ga', 'd', 'bayar', 'ga', 'sihhmana', 'keburu', 'pulang', 'nunggu', 'lamaa', 'bangett', 'bayarr']",Negative
"['lumayan']",Neutral
"['porsinya', 'dikit', 'harga', 'mahal']",Neutral
"['pa', 'makan', 'tikus', 'gede', 'tangga']",Neutral
"['warung', 'legendaris', 'nikiniki']",Neutral
"['enak', 'old', 'vintage', 'gtu', 'nasi', 'goreng', 'enak', 'si', 'khas', 'gitu', 'kyknya', 'gado', 'gado', 'cenderung', 'salad', 'overall', 'okee', 'harga', 'terjangkau']",Positive
"['susu', 'lembang', 'lembut', 'enak', 'berasa', 'asem', 'disyarankan', 'bawa', 'baskom', 'beli', 'susu', 'lembang', 'mobil', 'basah', 'tetesan', 'air', 'tsb']",Positive
"['aja', 'pesen', 'porsi', 'asem', 'daging', 'dikirimnya', 'porsi', 'asem', 'porsi', 'gule', 'konfirmasi', 'daging', 'uaalott', 'banget', 'ga', 'kemakan']",Negative
"['aaaaaaaaaaaaawesome', 'highly', 'recommended', 'pecinta', 'sate', 'kambing', 'potongannya', 'pa', 'mantab', 'lemaknya', 'hemmmmmm', 'guuuuriiiiiih', 'khas', 'sate', 'kambing', 'kalo', 'masaknya', 'enak', 'pokoknya', 'top', 'markotop']",Positive
"['ndak', 'parkiran', 'harga', 'kalangan', 'menengah', 'enak', 'penyajiannya']",Neutral
"['parkir', 'lumayan', 'luas', 'drive', 'thru', 'susunya', 'enak', 'susu', 'kedelai', 'yoghurt', 'disediakan', 'makan', 'berat', 'pelayanan', 'bagus', 'ramah', 'pilihan', 'olahan', 'susu']",Positive
"['i', 'gave', 'this', 'a', 'star', 'on', 'my', 'first', 'visit', 'food', 'wa', 'great', 'environment', 'wa', 'pleasant', 'i', 'returned', 'the', 'next', 'night', 'and', 'what', 'a', 'change', 'the', 'food', 'wa', 'bad', 'same', 'dish', 'but', 'did', 'not', 'taste', 'even', 'remotely', 'like', 'night', 'before', 'there', 'wa', 'a', 'musician', 'in', 'this', 'tiny', 'restaurant', 'with', 'an', 'amplifier', 'turned', 'to', 'full', 'volume', 'and', 'he', 'wasnt', 'even', 'singing', 'when', 'he', 'took', 'a', 'smoke', 'on', 'stage', 'the', 'music', 'continued', 'he', 'wa', 'just', 'playing', 'a', 'tape', 'and', 'mouthing', 'the', 'song', 'terrible', 'i', 'will', 'definitely', 'never', 'give', 'this', 'junk', 'a', 'third', 'try']",Negative
"['tulisan', 'dapatkan', 'ang', 'pao', 'belanja', 'minimal', 'rp', 'pegawainya', 'tulisan', 'dicopot', 'aja']",Negative
"['camilan', 'enak', 'murah']",Positive
"['satenya', 'ga', 'lawan']",Negative
"['ayam', 'ny', 'kaya', 'basi', 'gaenk', 'nasi', 'ny', 'kera', 'jamur', 'ny', 'alott', 'basah', 'sambel', 'ny', 'paitt', 'ga', 'recomen', 'bngt']",Negative
"['bazeeenkk', 'komplen', 'komentar', 'bahahahaaaaa', 'ngeri', 'ane', 'beli', 'gan', 'maaf', 'ane', 'papua']",Negative
"['enak', 'nongkrong', 'coba', 'sop', 'konro', 'bakarnya']",Positive
"['tempatnya', 'oke', 'kecewa', 'pesenan', 'jam', 'diantar', 'diinput', 'pelayan', 'pelanggan', 'terlampau', 'kecewa', 'pergi', 'membayar', 'makanan', 'makan']",Negative
"['gak', 'lagi', 'pesen', 'mie', 'ayam', 'porsi', 'stgh', 'jam', 'diantar', 'meja', 'sebelah', 'diantar', 'pdhal', 'duluan']",Negative
"['jorok']",Negative
"['harga', 'terbilang', 'ga', 'mahal', 'krn', 'lokasi', 'wisata', 'kota', 'shg', 'cocok', 'kantong', 'wisatawan']",Positive
"['tukang', 'parkir', 'wajar', 'rb', 'didalam', 'kampung']",Neutral
"['live', 'musicnya', 'sabi', 'parah', 'si']",Negative
"['pelayanannya']",Neutral
"['roti', 'sarikaya', 'enak', 'nostalgia', 'selai', 'sarikaya', 'sumatra', 'utara', 'warnanya', 'gelap', 'kelapanya', 'strong', 'lontong', 'cap', 'go', 'meh', 'enakk', 'serbuk', 'udang', 'koya', 'potongan', 'daging', 'suwiran', 'ayam', 'kuahnya', 'kaya']",Negative
"['kuenya', 'enaaakkk', 'bangeett', 'kyaknya', 'enak', 'sebandung', 'hehe']",Positive
"['enak', 'sayangnya', 'ga', 'ngerasain', 'sate', 'buntelnya', 'batu', 'jam', 'malam', 'tempatnya', 'dibawah', 'standar', 'kenyamanan']",Positive
"['makanannya', 'lumayan', 'enak', 'tempatnya', 'nyaman', 'pelayanan']",Positive
"['pengen', 'cobain', 'cilok', 'baper', 'pengen', 'ketemu', 'minkat', 'sekalinya', 'kesini', 'gatau', 'minkat', 'nanya', 'malu', 'nonton', 'live', 'standup', 'akustik']",Positive
"['kali', 'pesan', 'berubah', 'beli', 'enak', 'full', 'dapet', 'mie', 'bakso', 'yamin', 'kuah', 'pa', 'kali', 'gak', 'dapet', 'kuah', 'asinnya', 'kaya', 'upil', 'ketiga', 'kali', 'gak', 'dapet', 'yaminnya', 'gak', 'dapet', 'kuah', 'udah', 'dinote', 'gak', 'dapet', 'saos', 'sayurannya', 'kecewa', 'konsisten', 'jualannya', 'mohon', 'diperbaiki', 'kualitas', 'jualan', 'ya', 'donoloyo', 'terkenal', 'enak', 'merusak', 'citra', 'trim']",Negative
"['alun', 'malkot']",Positive
"['tahunya', 'alot', 'digoreng', 'ulang']",Negative
"['nyoba', 'kayaknya', 'cocok', 'cocok', 'aja', 'tuh', 'nongkrong', 'ame', 'temen', 'temen']",Positive
"['salah', 'martabak', 'terlezat', 'bandung', 'musim', 'liburan', 'ngantri', 'jam', 'pesen', 'martabaknya']",Positive
"['makan', 'tongseng', 'kali', 'beli', 'disinirasanya', 'ga', 'enaak', 'tongseng', 'kog', 'kuahnya', 'kecap', 'asin']",Negative
"['martabak', 'ngetop', 'food', 'court', 'pilihan', 'makanan']",Positive
"['nyaman', 'makan', 'mlm']",Positive
"['ramai', 'menu', 'makanan', 'harga', 'terjangkau']",Neutral
"['kue', 'soes', 'enak']",Positive
"['kalo', 'pribadi', 'masakannya', 'aja', 'harga', 'segitu', 'nothing', 'special', 'ya', 'individu', 'masing', 'berbeda', 'selera']",Negative
"['pesen', 'mcm', 'dtng', 'cm', 'mcm']",Negative
"['bober', 'cafe', 'cocok', 'teman', 'kumpul', 'ngopi', 'gw', 'cocok', 'tuk', 'ngerjain', 'tugas', 'ribut', 'krn', 'pengunjung', 'rame', 'dtg', 'tuk', 'ngopi', 'ngobrol', 'ngerjain', 'tugas', 'but', 'not', 'all', 'consumer', 'harga']",Positive
"['bbrp', 'bln', 'sempet', 'beda', 'pdhal', 'sdh', 'makan', 'disiniaku', 'ajak', 'bapakku', 'pa', 'mngecewakn', 'skrg', 'cb', 'lg', 'sdh', 'kemblii', 'enakkk']",Negative
"['mantappp', 'ayam', 'menteganya']",Neutral
"['bakso', 'khas', 'wonogiri', 'e', 'telernya', 'jos', 'siomay', 'mie', 'ayam']",Negative
"['kue', 'balok', 'brwonies', 'coklatnya', 'meleleh', 'suka']",Positive
"['enak', 'sayang', 'ga', 'dikasih', 'cabe', 'enak', 'doang', 'gapake', 'apa', 'semoga', 'kedepannya', 'stock', 'cabe']",Negative
"['strategis', 'makanan', 'msg', 'lumayan', 'oke', 'harga', 'bersahabat']",Positive
"['makanan', 'mahal', 'makan', 'berdua', 'menu', 'cumi', 'sambel', 'goreng', 'kentang', 'e', 'teh', 'manis', 'krupuk', 'harganya', 'ribu', 'worth', 'it', 'mending', 'beli', 'warteg', 'menu', 'ga', 'beda', 'cuman', 'menang', 'makanannya', 'pes', 'aja', 'tempatnya', 'bersih']",Negative
"['makanan', 'enak', 'waitress', 'ramahsangat', 'disayangkan', 'pelayanan', 'bayar', 'bill']",Negative
"['parkir', 'luas', 'meja', 'pelayanan', 'cepat', 'krn', 'pegawainya', 'harga', 'terjangkau', 'enak', 'beda', 'tambahan', 'kikil']",Neutral
"['wisata', 'populer', 'favorit', 'daerah', 'lembang', 'pemandangan', 'indah', 'suasana', 'syahdu', 'tarif', 'tiket', 'sesuai', 'kualitas', 'wisata', 'full', 'fasilitas', 'memadai', 'perunjuk', 'arah', 'rute', 'informatif']",Positive
"['cabe', 'manaaaaaaaaaaaaaaaa', 'sampe', 'lupa', 'donk', 'org', 'makan', 'pake', 'rawit', 'rada', 'kecewa', 'karna', 'lumayan', 'berminyak', 'makasih']",Negative
"['dah', 'suka', 'mie', 'kopyokklo', 'semarang', 'suka', 'mampir', 'disinilayanan', 'cepat', 'ok']",Negative
"['tempatnya', 'renovasi', 'restoranbeda', 'kliatan', 'warung', 'biasasate', 'tetep', 'enak']",Positive
"['seruuu', 'sihh', 'anak', 'anak', 'happy', 'banget', 'kesini', 'datangnya', 'weekday', 'lumayan', 'ngantri', 'rainbow', 'slide', 'anak', 'anakku', 'suka', 'banget']",Positive
"['sajian', 'bakso', 'berbeda', 'sejenis', 'bakso', 'kuahnya', 'enak', 'porsi']",Negative
"['pelayanannya', 'cepatmasa', 'order', 'pizza', 'jam', 'sampe', 'cafe', 'tutup', 'jam', 'buatkan', 'pa', 'dateng', 'pizza', 'dingin', 'bombaynya', 'paprika', 'mentahanak', 'sampe', 'bilang', 'makananya', 'ga', 'enak', 'mengecewakan']",Negative
"['sebenernya', 'udah', 'beli', 'ayam', 'goreng', 'makanan', 'oke', 'ya', 'minggu', 'beli', 'sayur', 'asem', 'dibawa', 'pulang', 'mbak', 'juteknya', 'ampun', 'mukanya', 'cemberut', 'nanya', 'beli', 'nadanya', 'ga', 'enak', 'ky', 'ogahan', 'ga', 'ramah']",Negative
"['makanan', 'enakhanya', 'dibenahi', 'toilet', 'ruang', 'sholatnya']",Negative
"['packagingnya', 'pliss', 'perbaikin', 'masak', 'bubur', 'ayam', 'take', 'wadahnya', 'plastik', 'bening', 'kiloan', 'kedai', 'beringin', 'resto', 'ternama', 'tolong', 'packingnya', 'baikan', 'buryam', 'pkl', 'aja', 'pakai', 'wadah', 'higienisstrofoam', 'minimal', 'mika', 'laaa', 'cup', 'jus', 'cup', 'esteh', 'perhatikan', 'sungguh', 'sulit', 'dipercaya', 'hbis', 'take', 'away', 'makanan', 'kedai', 'beringin']",Negative
"['nyaman', 'bersih', 'ruaangan', 'tertata', 'rapih', 'xoxok', 'bersantai', 'pelayannya', 'ramah']",Positive
"['tempatnya', 'enak', 'makanannya', 'enak', 'ber', 'jam', 'an', 'kursi', 'posisi', 'tertutup', 'blm', 'diduduki', 'makanan', 'gak', 'makanan', 'gak', 'sedahsyat', 'nama', 'kafe']",Positive
"['legendaris', 'favorit', 'sarapan', 'liburan', 'bandung', 'booster', 'pagipagi', 'kukuriling', 'bandung']",Positive
"['ramai', 'suka', 'perokok', 'dimanamana', 'pelayanny', 'tanggap']",Positive
"['kue', 'soes', 'enak']",Positive
"['maksud', 'menjatuhkan', 'nama', 'resto', 'koment', 'sesuai', 'realita', 'lapangan', 'jauh', 'resto', 'resto', 'tutup', 'perwakilan', 'pengelola', 'hp', 'restonya', 'tutup']",Negative
"['kuahnya', 'bnyak', 'bget', 'ayamnya', 'gakda']",Negative
"['elit', 'pelayanan', 'disaat', 'pesan', 'menu', 'beli']",Negative
"['pelayannya', 'payah', 'jaga', 'kebersihannya']",Negative
"['tempatnya', 'lumayan', 'cozy', 'kerja', 'gak', 'crowded', 'internetnya', 'gak', 'gitu', 'kenceng', 'makanannya', 'lumayan']",Positive
"['kuah', 'panas', 'genangan', 'lemak']",Negative
"['pesan', 'mie', 'ramen', 'mengecewakan', 'overall', 'nice']",Negative
"['tempe', 'klu', 'fi', 'kasih', 'garem', 'biar', 'goreng', 'ayam', 'klu', 'sampe', 'warna', 'coklat', 'thanks']",Negative
"['wisata', 'kuliner', 'malam', 'bandung', 'menu', 'masakan', 'recommended']",Positive
"['pelayannya', 'sigap', 'ramah', 'makanan', 'sesuai', 'harga', 'peningkatan', 'sisi', 'kebersihan', 'tempatnya']",Negative
"['ya', 'standar', 'cafe', 'nyaman', 'pagi', 'jam', 'buka', 'makanan', 'minuman', 'dipesan', 'minum', 'botolan', 'sudsh', 'tersedia']",Positive
"['penasaran', 'susu', 'lembang', 'kesini', 'luas', 'parkirannya', 'luas', 'sepi', 'banget', 'gak', 'pengunjung', 'pa', 'puasa', 'yaa']",Negative
['mihilsikili'],Neutral
"['kacau', 'nasi', 'kera', 'pelayanan', 'salah', 'pesanan']",Negative
"['lambat', 'pelayanannya']",Negative
"['pelayanan', 'puass', 'susahnya', 'si', 'senyum', 'dikit', 'atw', 'ramah', 'dikit']",Negative
"['kali', 'mampir', 'siniawalnya', 'ok', 'order', 'menu', 'alasan', 'stock', 'bahan', 'jam', 'siang', 'loh', 'pesen', 'sapi', 'lada', 'hitam', 'isinya', 'lemak', 'gajih', 'dagingnya', 'euneeeukkk']",Positive
"['tiket', 'masuk', 'rp', 'rb', 'orang', 'free', 'minum', 'area', 'wisatanya', 'luas', 'instagramable', 'eksplor', 'saking', 'capeknya', 'jalan', 'kaki', 'spot', 'wisata', 'ramah', 'anak', 'perosotan']",Positive
"['tempenya', 'ilang']",Neutral
"['legendmantapwenakkharga', 'dikisaran', 'rb', 'sd', 'rbpuas', 'pokokny']",Negative
"['tempatnya', 'oke', 'nggak', 'ngopi', 'makanan', 'beratpun', 'lumayan', 'variasinya']",Positive
"['penyediaan', 'khasakanan', 'indonesia']",Neutral
"['harga', 'item', 'sesuai', 'aplikasi', 'pemesanan', 'gojek', 'grab', 'pelayanan']",Negative
"['menu', 'buanyak', 'murah', 'meriah', 'harga', 'pastempat', 'luas', 'banget']",Neutral
"['baksonya', 'juara', 'pilihan', 'menu', 'bakso', 'minumannya', 'enak', 'pelayanan', 'ramah', 'cepat']",Positive
"['mantap', 'banget', 'tmpat', 'bagus', 'tuh', 'ulangtahun']",Positive
"['jos', 'cukurnya']",Positive
"['termpat', 'duduk', 'menampung', 'orgparkir', 'mobil', 'dr', 'menu', 'bakso', 'mie', 'ayam', 'siomay', 'sop', 'daging']",Negative
"['porsinya', 'kurng', 'hehehehe']",Positive
"['nongkrong', 'bagus', 'nyaman', 'oke', 'cocok', 'sekedar', 'ngobrol', 'santai', 'ngerjain', 'tugas', 'kuliah']",Positive
"['tempatnya', 'luas', 'prefer', 'kalo', 'kesana', 'sore', 'malam', 'parkirnya', 'luas']",Positive
"['luas', 'parkir', 'luas', 'menu', 'harga', 'terjangkau']",Neutral
"['enak', 'terjamin', 'makan', 'enak', 'terjangkau', 'pelit', 'daging', 'sate', 'khas', 'daging', 'domba', 'segar', 'digantung', 'daging', 'satenya', 'segar']",Positive
"['paket', 'lengkap', 'gak', 'jual', 'bakso', 'makanan', 'minuman', 'signature', 'tetep', 'bakso', 'mie', 'ayamnya', 'oke']",Negative
"['mengunjungi', 'floating', 'market', 'lembang', 'weekday', 'sore', 'harga', 'tiket', 'rborang', 'dapet', 'minuman', 'kopicokelatmilo', 'pa', 'weekday', 'ga', 'rame', 'enak', 'jajan', 'foto', 'foto']",Positive
"['suasananye', 'mayan']",Neutral
"['makanannya', 'enak', 'banget', 'sayang', 'dompetku', 'tipi']",Negative
"['tahunya', 'enak', 'kl', 'beli', 'via', 'drive', 'thru', 'goreng', 'kemarin', 'melipir', 'sholat', 'maghrib', 'makan', 'malam', 'sayang', 'banget', 'pa', 'beli', 'goreng', 'pelayannya', 'payah', 'udah', 'no', 'antrian', 'bon']",Negative
"['tempatnya', 'ramai', 'minggu']",Neutral
"['all', 'about', 'tofu', 'and', 'you', 'can', 'order', 'rice', 'tho']",Positive
"['skrg', 'ga', 'seenak', 'mahal', 'harganya']",Negative
"['jalanjalan', 'sekitaran', 'braga', 'layak', 'dicoba', 'buka', 'sarankan', 'pagipagi', 'ramai', 'siang', 'weekend', 'ramai']",Positive
"['nyaman', 'suasana', 'jadul', 'dipertahankan', 'kursi', 'meja', 'pajangan', 'tempo', 'area', 'smoking', 'non', 'smoking', 'dried', 'plum', 'jeruk', 'nipis', 'recomended', 'harga', 'minuman', 'cemilan', 'standar', 'harga', 'menu', 'pajak', 'service']",Negative
"['khusus', 'titoti', 'pasar', 'minggu', 'bakso', 'mie', 'ayamnya', 'nikmat', 'tersedia', 'bakso', 'porsinya', 'dibandingkan', 'titoti', 'depok', 'porsinya', 'dikit', 'ga', 'pangsit', 'basah', 'senikmat', 'pasming']",Negative
"['porsi', 'harga', 'lumayan']",Neutral
"['tanggal', 'pukuk', 'pm', 'mampir', 'ngopdul', 'cimahi', 'udah', 'wkt', 'pz', 'ngopdul', 'cimahi', 'bru']",Negative
"['jam', 'buka', 'pesan', 'ice', 'lechy', 'tea', 'n', 'lemon', 'tea', 'az', 'gak', 'kt', 'waiternya', 'besok', 'br', 'paktrus', 'gw', 'besok', 'hr', 'kesitu', 'lg', 'noooo']",Negative
"['tried', 'the', 'western', 'menu', 'in', 'backyard', 'yes', 'kalo', 'cerita', 'rasakhusus', 'menu', 'indonesia', 'resto', 'backyard', 'menu', 'western']",Positive
"['pilihan', 'makan', 'malam', 'menawarkan', 'suasana', 'pilihan', 'menu', 'lumayan', 'menarik']",Positive
"['pricey', 'but', 'worth', 'it', 'parkiran', 'nyaman', 'makanan', 'enak', 'antrian', 'makan', 'buncis', 'bakar', 'juara']",Positive
"['suka', 'steak', 'nasi', 'gorengnya', 'diiringi', 'accoustic', 'music', 'cocok', 'santai']",Positive
"['menarik', 'suasana', 'tempatnya', 'menunya', 'gw', 'standart', 'aja', 'kaya', 'makan', 'prasmanan', 'menu', 'beragam', 'harganya', 'lumayan']",Positive
"['pemberhentian', 'bus', 'sayangnya', 'pilihan', 'rumah', 'makan']",Negative
"['masakanmasakannya', 'memuaskantlong', 'dperbaiki']",Neutral
"['martabak', 'telor', 'manis', 'legendaris', 'kota', 'bandung']",Positive
"['enakempuk', 'harga', 'sesuai', 'rasamenu', 'fav', 'sate', 'kambingsapi', 'gule', 'lokasi', 'stasiun', 'selatanpasar', 'barukalo', 'binung', 'parkir', 'ikutan', 'parkir', 'stasiun', 'kereta', 'aja', 'huehehe']",Positive
"['sate', 'kambing', 'enak', 'banget', 'pilih', 'sinereut', 'lamosir', 'ga', 'bau', 'kambing', 'dagingnya', 'super', 'lembut']",Positive
"['tempatnya', 'strategis']",Positive
"['kesini', 'konsepnya', 'jauuuh', 'beda', 'menu', 'nasi', 'baso', 'telor', 'asin', 'kalo', 'ga', 'salah', 'kesini', 'konsepnya', 'udah', 'berubah', 'selfserving', 'gitu', 'bener', 'ga', 'bahasanya', 'wkwk']",Negative
"['martabak', 'b', 'diceritain', 'enaknya', 'kudu', 'beli', 'rasakan', 'br', 'komen']",Positive
"['jajanan', 'bakso', 'lumayan']",Positive
"['tenpat', 'ditunggu', 'tunggu', 'makan', 'malam', 'bandung', 'lauk', 'disediakan', 'cocok', 'lidah', 'fav', 'banget', 'buncis', 'jengkol', 'ayam', 'madu']",Positive
"['nyaman', 'adem', 'food', 'is', 'ok']",Positive
['rekomended'],Negative
"['pokonya', 'endolita', 'ni', 'kue', 'balok']",Positive
['anjir'],Negative
"['enaktampat', 'bagusdekat', 'permainan', 'anakanaklembang', 'wonderland']",Positive
"['nyaman', 'kmpul', 'kelga', 'ataupn', 'teman', 'makanan', 'lmayan', 'lengkap']",Positive
"['pilihan', 'makanan', 'minumannya', 'ngga', 'bosen', 'ojol', 'antre', 'lokasi', 'ramai']",Positive
"['sate', 'hadori', 'lokasinya', 'terminal', 'selatan', 'stasiun', 'bandung', 'lantai']",Positive
"['lumayaan', 'nongkrong', 'harga', 'affordable']",Positive
"['gw', 'bismaniac', 'emg', 'masakan', 'bober', 'tuh', 'enakenak', 'mesti', 'cobain', 'iga', 'bakar', 'sop', 'seblakseblakan', 'asli', 'disayangkan', 'kasir', 'waiter', 'ilangan', 'heuh']",Negative
"['harganya', 'lumayan', 'pa', 'kantong']",Positive
"['nyadi', 'lengkapai', 'lesehan', 'outdoor', 'matap']",Negative
"['nongkrong', 'favorite', 'nyaman', 'tempatnya', 'bikin', 'enjoy', 'wifinya', 'cepet']",Positive
"['bau', 'tahunya', 'tlg', 'dijaga', 'kualitasnya', 'br', 'kali', 'order', 'bau']",Negative
"['salah', 'destinasi', 'wisata', 'kuliner', 'oleh', 'lembang', 'bandung']",Positive
"['asik', 'pake', 'nongki', 'lumayan', 'luas', 'harga', 'terjangkau', 'lebib', 'perhatikan', 'kebersihan', 'table', 'lantai', 'aja']",Positive
"['suasana', 'ramai', 'jam', 'malam', 'meja', 'kotor', 'pelayanan', 'menunggu', 'minuman', 'menit', 'direkomendasikanuntuk', 'harga', 'masuk', 'akal', 'kualitas']",Negative
"['harga', 'terjangkau', 'pilihan', 'menu', 'suasana', 'nyaman']",Positive
"['susunya', 'digoreng', 'x', 'kapok', 'membelinya', 'harga', 'mahal', 'ga', 'fresh']",Negative
"['berkategori', 'makanan', 'khas', 'kota', 'semarang', 'ramah', 'murah', 'harganya', 'kesempatan', 'usulkan', 'wali', 'jenis', 'makanan', 'khas', 'kota', 'semarang', 'dijual', 'harga', 'wajar', 'standar', 'krn', 'berdampak', 'mjd', 'ceritera', 'positive', 'wisatawan']",Neutral
"['makanan', 'standar', 'mahal']",Neutral
"['bumbunya', 'dikit', 'banget', 'coba', 'banyakan', 'enak']",Positive
"['kopinya', 'nikmat', 'pilihan', 'selera']",Positive
"['nasi', 'kalong', 'is', 'black', 'rice', 'made', 'from', 'red', 'rice', 'to', 'cook', 'with', 'football', 'fruit', 'kluwek', 'so', 'that', 'the', 'end', 'result', 'being', 'black', 'then', 'added', 'with', 'spice', 'such', 'a', 'chilli', 'onion', 'bay', 'leaf', 'shredded', 'coconut', 'and', 'others', 'open', 'until', 'am']",Negative
"['martabak', 'san', 'fransisco', 'menyediakan', 'martabak', 'varian', 'memesan', 'varian', 'green', 'tea', 'coklat', 'keju', 'lumayan', 'enak', 'ga', 'manis', 'enak', 'dimakan', 'hangat', 'hangat', 'kemasannya', 'cantik', 'dibawa', 'pulang']",Positive
"['ny', 'luas', 'bangettsangat', 'kid', 'friendly', 'wahana', 'permainan', 'anak', 'kluarga', 'd', 'spot', 'fhoto', 'ny']",Positive
"['perbaikan', 'ruangan', 'terkesan', 'sumpek', 'kios', 'hilangkan']",Negative
"['pengalaman', 'mengasikkan', 'kongkowkongkow', 'makannannya', 'enak', 'binggow', 'sukai', 'sop', 'buntut', 'soto', 'betawinya', 'beuuuuh', 'serasa', 'd', 'jakarta', 'wkwkkwkkwkwkw']",Negative
"['favorit', 'mie', 'yamin', 'hitam', 'tempatnya', 'ga', 'cozy', 'ya', 'nyaman']",Positive
"['booking', 'ulang', 'menampung', 'an', 'asyik']",Negative
"['pengalamanku', 'wahana', 'mengharuskan', 'bayar', 'masuk', 'harganya', 'sd', 'k', 'wahana', 'ga', 'puas', 'main', 'menikmati', 'wahana']",Positive
"['makanan', 'minumannya', 'lezat', 'staff', 'ramah', 'harga', 'terjangkau']",Positive
"['tempatnya', 'luas', 'parkiran', 'luas', 'toiletnya', 'bersih', 'penjual', 'ramah', 'aq', 'suka', 'banana', 'crispy', 'mantapks']",Positive
"['kue', 'balok', 'brownis', 'mahkota', 'enak', 'gak', 'bosan', 'bandung', 'beli', 'oleh', 'krn', 'cabang', 'mana', 'jdi', 'khas', 'bandung', 'banget', 'mantab', 'pokonnya', 'kue', 'balok', 'mahkota']",Positive
"['price', 'were', 'ok', 'nasi', 'goreng', 'ayam', 'had', 'very', 'poor', 'quality', 'meat', 'in', 'it', 'mostly', 'fat', 'and', 'bone']",Negative
"['kejunyaaa', 'coss', 'pedesnya', 'hottt']",Positive
"['pagi', 'menu', 'sarapan', 'menu', 'reguler', 'sdh', 'jam', 'anmakanan', 'lumayankami', 'pesan', 'roti', 'bakar', 'mie', 'gorengcappuchinonya', 'enak', 'mungil']",Neutral
"['buka', 'puasa', 'restoran', 'bayangan', 'gue', 'rumah', 'pengen', 'makan', 'makanan', 'serba', 'bali', 'ayam', 'betutu', 'sate', 'lilit', 'nasi', 'campur', 'pa', 'dateng', 'boro', 'menu', 'bali', 'nasi', 'benyek', 'kebanyakan', 'air', 'masaknya', 'nasi', 'goreng', 'mie', 'goreng', 'ikan', 'tepung', 'ayam', 'kecap', 'sayur', 'sop', 'gorengan', 'kecil', 'sambal', 'matah', 'doang', 'biar', 'bali', 'balinya', 'parahnya', 'e', 'buah', 'ma', 'kolaknya', 'gak', 'isinya', 'pa', 'refill', 'udah', 'habis', 'konsep', 'all', 'u', 'can', 'eat', 'bayar', 'rp', 'ribu', 'gak', 'worth', 'it', 'better', 'makan', 'warteg', 'bikin', 'shock', 'pelayannya', 'nyomot', 'makanan', 'buffet', 'gak', 'ngerti', 'lg', 'ma', 'konsepnya']",Negative
